Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
273	Bionicle / Titans	K8596-1	Takutanuva Kit	2003	1010	? x ? x ?
486	Designer Sets / Harbor	4402-1	Sea Riders	2003	1140	38.1 x 28.5 x 7
486	Designer Sets / Off-Road	4404-1	Land Busters	2003	1863	47.8 x 38.2 x 9
486	Designer Sets / Airport	4403-1	Air Blazers	2003	1480	48 x 28.5 x 7
478	Bulk Bricks	3751-1	1 x 2 Brown Bricks	2003	?	? x ? x ?
478	Bulk Bricks	3752-1	1 x 6 Brown Bricks	2002	?	? x ? x ?
478	Bulk Bricks	3753-1	2 x 2 Brown Bricks	2003	?	? x ? x ?
478	Bulk Bricks	3754-1	2 x 4 Brown Bricks	2003	115	14 x 16 x 2.6
478	Bulk Bricks	3755-1	2 x 4 Roof Tile Brown	2003	?	? x ? x ?
478	Bulk Bricks	3756-1	2 x 4 Brown Ridge Roof Tiles Steep Sloped	2003	40.88	13.5 x 12.5 x 1
478	Bulk Bricks	3726-1	1 x 2 Brick Dark Gray	2003	?	? x ? x ?
478	Bulk Bricks	3454-1	2 x 2 Light Gray Bricks	2003	?	? x ? x ?
478	Bulk Bricks	3459-1	2 x 4 Light Gray Bricks	2003	114	14 x 16 x 2.6
478	Bulk Bricks	3464-1	2 x 8 Light Gray Bricks	2003	?	? x ? x ?
478	Bulk Bricks	3469-1	1 x 4 Light Gray Bricks	2003	?	? x ? x ?
478	Bulk Bricks	3725-1	1 x 2 Brick Light Gray	2003	?	? x ? x ?
478	Bulk Bricks	3455-1	2 x 2 White Bricks	2003	?	? x ? x ?
478	Bulk Bricks	3460-1	2 x 4 White Bricks	2003	115	14 x 16 x 2.6
478	Bulk Bricks	3465-1	2 x 8 White Bricks	2003	?	? x ? x ?
478	Bulk Bricks	3470-1	1 x 4 White Bricks	2003	?	17.1 x 16.8 x 0.8
478	Bulk Bricks	3480-1	1 x 8 White Bricks	2003	?	? x ? x ?
478	Bulk Bricks	10010-1	Assorted Yellow Bricks	2003	108.16	19.4 x 17.1 x 3.3
478	Bulk Bricks	3495-1	2 x 2 Roof Tiles Steep Sloped Black	2003	?	? x ? x ?
478	Bulk Bricks	3497-1	2 x 4 Roof Tile Black	2003	?	? x ? x ?
478	Bulk Bricks	3496-1	2 x 2 Roof Tiles Steep Sloped Red	2003	?	? x ? x ?
478	Bulk Bricks	B005-1	2 x 4 Ridge Roof Tile Low Sloped Red	2003	?	? x ? x ?
478	Bulk Bricks	B004-1	2 x 4 Ridge Roof Tile Low Sloped Black	2003	?	? x ? x ?
478	Bulk Bricks	B003-1	Red Frame, Black Door, Green Pane	2003	?	? x ? x ?
473	Sports / Gravity Games	5015-1	Skateboard Bill polybag	2003	19.4	13.7 x 13.7 x 1.2
179	Racers / Drome Racers	4301-1	Blue Racer polybag	2003	25	? x ? x ?
437	Explore / Explore Imagination / Duplo / Basic Set	5437-1	Parrot polybag	2003	52.12	17 x 16 x 3
478	Bulk Bricks / Train	10078-1	Train Connection Wire	2003	25.15	? x ? x ?
473	Sports / Hockey	10127-1	NHL Action Set with Stickers	2003	166	19 x 14.3 x 7
179	Racers / Williams F1	8374-1	Williams F1 Team Racer 1:27	2003	237	28.7 x 19.2 x 4.6
473	Sports / Gravity Games	K3538-1	Snowboard Cross Race Kit	2003	?	? x ? x ?
48	Belville / Fairy-Tale	5873-1	Fairyland Promotional polybag	2003	22.3	? x ? x ?
497	Inventor	4095-1	Record and Play	2003	1251	47.8 x 28.7 x 5.8
478	Bulk Bricks / Technic	10072-1	Beams	2003	83	? x ? x ?
478	Bulk Bricks / Technic	10073-1	Bushes	2003	30	? x ? x ?
478	Bulk Bricks / Technic	10074-1	Cross Axles	2003	48	17 x 16.5 x 1.5
478	Bulk Bricks / Technic	10077-1	Motor	2003	44	? x ? x ?
171	Creator / Basic Set	4027-1	Build and Imagine	2003	192.4	? x ? x ?
171	Creator / Basic Set	4026-1	Create Your Dreams	2003	195	8.6 x 8.6 x 19.5
516	4 Juniors / Town / Construction	4653-1	Dump Truck	2003	289	? x ? x ?
516	4 Juniors / Town / Fire	4657-1	Fire Squad HQ	2003	1085	47.7 x 28.8 x 9.3
516	4 Juniors / Town / Police	4651-1	Police Motorcycle	2003	53	? x ? x ?
516	4 Juniors / Town / Gas Station	4655-1	Quick Fix Station	2003	?	? x ? x ?
516	4 Juniors / Town / Gas Station	4654-1	Tanker Truck	2003	470	36.7 x 24.1 x 7.3
516	4 Juniors / Town / Traffic	4652-1	Tow Truck	2003	?	? x ? x ?
179	Racers / Drome Racers	K8358-1	Night Sprinter Kit	2003	?	? x ? x ?
473	Sports / Hockey	3544-1	Hockey Game Set	2003	350	28.5 x 19 x 5.8
167	Duplo / Basic Set	3763-1	35 Year Anniversary Tub	2002	?	? x ? x ?
473	Sports / Basketball	3548-2	Slam Dunk Trainer (Kabaya Promotional)	2003	?	4 x 10 x 18
473	Sports / Basketball	3549-2	Practice Shooting (Kabaya Promotional)	2003	44	4 x 10 x 18
473	Sports / Basketball	3550-2	Jump and Shoot (Kabaya Promotional)	2003	?	4 x 10 x 18
53	Adventurers / Orient Expedition	7424-2	Black Cruiser (Kabaya Promotional)	2003	70	10 x 18 x 4
53	Adventurers / Orient Expedition	7423-2	Mountain Sleigh (Kabaya Promotional)	2003	?	10 x 18 x 4
53	Adventurers / Orient Expedition	7422-2	Red Eagle (Kabaya Promotional)	2003	50	10 x 18 x 4
486	Designer Sets / Airport	7222-1	Small Red Helicopter polybag	2003	26	14 x 14 x 0
179	Racers / Drome Racers	4300-1	Green Racer polybag	2003	22	? x ? x ?
65	Star Wars / Mini	K4488-1	Star Wars Miniatures Kit II	2003	545	? x ? x ?
473	Sports / Hockey	5014-1	Slammer polybag	2003	26	14 x 14 x 1
183	Dinosaurs	5950-1	Baby Ankylosaurus polybag	2001	31	? x ? x ?
183	Dinosaurs	5951-1	Baby Iguanodon polybag	2001	27	? x ? x ?
183	Dinosaurs	5952-1	Baby Brachiosaurus polybag	2001	34	? x ? x ?
183	Dinosaurs	5953-1	Baby Dimetrodon polybag	2001	27	? x ? x ?
437	Explore / Explore Imagination / Duplo / Basic Set	5494-1	Duck on Wheels polybag	2003	38	16 x 16 x 3
486	Designer Sets / Airport	7212-1	Sky Squad	2003	177	19 x 9 x 7
63	Service Packs	1116-1	Chain Links, Small	1977	16	9.6 x 15 x 1
48	Belville / Golden Land	5872-1	Golden Land Promotional polybag	2003	20	13.7 x 13.5 x 1
423	Classic / Building	322-2	Town House	1964	465	30 x 10 x 5.2
437	Explore / Explore Imagination / Duplo / Basic Set	3517-1	Blue Deer	2003	132	8.5 x 8.5 x 19.4
437	Explore / Explore Imagination / Duplo / Basic Set	3518-1	Yellow Duck	2003	?	? x ? x ?
437	Explore / Explore Imagination / Duplo / Basic Set	3519-1	Green Parrot	2003	?	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	10123-1	Cloud City	2003	1904	57.4 x 38.4 x 7
444	Galidor	8319-1	Aquart	2002	?	? x ? x ?
444	Galidor	8325-1	Tager	2002	?	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	4502-1	X-wing Fighter (Dagobah), Blue box	2003	913	38.3 x 28.6 x 7
390	Holiday & Event / Advent / Creator	4024-1	Advent Calendar 2003, Creator	2003	532	38.8 x 28.7 x 7
478	Bulk Bricks / Technic	10076-1	Technic Gear Wheels	2002	66.89	19.5 x 19 x 4.5
166	Educational & Dacta / Technic / eLAB	9684-1	eLAB Renewable Energy Set (2003 Version)	2003	3120	38 x 31 x 21
166	Educational & Dacta / Technic / eLAB	9685-1	eLAB Green Car	2003	130.65	8.8 x 8.8 x 16.5
166	Educational & Dacta / Technic	9665-1	Mechanical Engineering Set	2001	?	? x ? x ?
437	Explore / Little Robots / Duplo	7435-1	Tiny's Day and Night Lever	2003	141	19 x 14.3 x 6
437	Explore / Little Robots / Duplo	7436-1	Sporty's Jumping Gym	2003	?	? x ? x ?
437	Explore / Little Robots / Duplo	7437-1	Gardening with Stripy	2003	524	29 x 29 x 9.5
437	Explore / Little Robots / Duplo	7439-1	Stretchy's Junk Yard	2003	?	? x ? x ?
437	Explore / Little Robots / Duplo	7441-1	Tiny & Friends	2003	?	? x ? x ?
437	Explore / Little Robots / Duplo	7446-1	Tiny	2003	214	? x ? x ?
437	Explore / Little Robots / Duplo	7449-1	Sporty	2003	550	? x ? x ?
437	Explore / Little Robots / Duplo	7450-1	Stretchy	2003	595	? x ? x ?
273	Bionicle / Matoran of Mata Nui	K8586-1	Matoran Villagers Kit	2003	358	? x ? x ?
473	Sports / Soccer	5012-1	Soccer Player with Goal polybag	2003	20.2	13.9 x 13.9 x 1.9
273	Bionicle / Matoran of Mata Nui	65295-1	Matoro and Kopeke Twin Pack with Gold Avohkii	2003	?	? x ? x ?
273	Bionicle / Matoran of Mata Nui	65297-1	Hafu and Macku Twin Pack with Gold Avohkii	2003	?	? x ? x ?
273	Bionicle / Matoran of Mata Nui	65296-1	Hewkii and Hahli Twin Pack with Gold Avohkii	2003	?	? x ? x ?
63	Service Packs	1133-1	Brick Hinges	1981	8	9.8 x 14.9 x 1.2
63	Service Packs	1174-1	Motorhome for Basic Motor 4.5V/Train Motor 12V	1986	?	? x ? x ?
63	Service Packs / Train	1214-1	Upper Part of Motorhome for 4.5V/12V Trainmotor	1984	12	9.7 x 14.7 x 2.6
63	Service Packs / Train	1215-1	Train Motor 4.5V Type II Lower Housing	1981	?	? x ? x ?
63	Service Packs	1204-1	Fences, Red and Black	1984	13	9.7 x 15 x 1.5
63	Service Packs	1205-1	Keys for Wind-Up Motor	1982	8	9.7 x 15 x 0.8
482	Discovery	10029-1	Lunar Lander	2003	748	38.3 x 28.6 x 5.7
473	Sports / Basketball	3430-1	Spin & Shoot	2002	229	19 x 19 x 5.5
166	Educational & Dacta / Supplemental	9925-1	Small Red Storage Bin	1998	?	38.1 x 30.48 x 6.35
437	Explore / Explore Imagination / Duplo / Basic Set	4039-1	Explore Item	2003	?	? x ? x ?
437	Explore / Explore Logic / Duplo	3586-1	Stunt Plane	2003	?	19 x 14.2 x 6.8
437	Explore / Explore Logic / Duplo	3587-1	Mini Dozer	2003	334	28.5 x 18.9 x 9.4
437	Explore / Explore Logic / Duplo	3588-1	Heavy Truck	2003	434	28.6 x 28.6 x 6.8
437	Explore / Explore Logic / Duplo	3589-1	Chopper	2003	665	38.2 x 29 x 7
437	Explore / Explore Logic / Duplo	3590-1	Drill	2003	630	38.4 x 28.5 x 7
437	Explore / Explore Together	3696-1	Tow-Me Truck	2003	?	? x ? x ?
437	Explore / Explore Together / Fire	3697-1	Fearless Fire Fighter	2003	296	? x ? x ?
437	Explore / Explore Together / Police	3698-1	Friendly Police Car	2003	288	? x ? x ?
437	Explore / Explore Together	3699-1	Happy Constructor	2003	?	? x ? x ?
437	Explore / Explore Together	3700-1	Emergency Vehicles Set	2003	?	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	4504-1	Millennium Falcon (Redesign), Blue box	2003	2330	57.4 x 38.3 x 9.4
171	Creator / Basic Set	4014-1	Creator Exclusive	2003	?	? x ? x ?
273	Bionicle	65258-1	Power Chamber with Gahlok, Tahnok Va, Pahrak Va, and Gahlok Va	2003	?	? x ? x ?
437	Explore / Explore Imagination / Duplo / Basic Set	5211-1	Explore Half Strata Box	2003	1459	? x ? x ?
437	Explore / Explore Imagination / Duplo / Basic Set	5212-1	Explore Strata Box	2003	?	? x ? x ?
171	Creator / Basic Set	4279-1	Creator Strata Red	2003	?	? x ? x ?
273	Bionicle / Titans	10201-1	Takutanuva	2003	?	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	10131-1	TIE Fighter Collection	2004	1703	57.7 x 38.3 x 9.1
65	Star Wars / Ultimate Collector Series / Star Wars Episode 4/5/6	10129-1	Rebel Snowspeeder - UCS	2003	2555	57.5 x 38.3 x 9.3
36	Technic / Model / Construction	8438-1	Pneumatic Crane Truck	2003	1565	? x ? x ?
67	Town / World City / Coast Guard	7047-1	Coast Watch HQ	2003	1092	47.7 x 28.8 x 11.4
67	Town / World City / Harbor	7045-1	Hovercraft Hideout	2003	592	28.5 x 28.5 x 7
65	Star Wars / Star Wars Episode 4/5/6	4500-1	Rebel Snowspeeder (redesign), Blue box	2003	396	28.5 x 19 x 5.8
65	Star Wars / Mini / Star Wars Episode 4/5/6	4492-1	Imperial Star Destroyer - Mini	2004	135	14.5 x 14.5 x 4.5
65	Star Wars / Mini / Star Wars Episode 1	4493-1	Sith Infiltrator - Mini	2004	114	14.5 x 14.5 x 4.5
65	Star Wars / Mini / Star Wars Episode 4/5/6	4494-1	Imperial Shuttle - Mini	2004	117	14.5 x 14.5 x 4.5
65	Star Wars / Mini / Star Wars Episode 2	4495-1	AT-TE - Mini	2004	111	14.5 x 14.5 x 4.5
65	Star Wars / Star Wars Episode 4/5/6	4501-1	Mos Eisley Cantina, Blue box	2003	466	28.8 x 28.5 x 7
473	Sports / Hockey	5017-1	Hockey Promotional Set	2003	37	7 x 7.5 x 4
473	Sports / Basketball	5016-1	Basketball Promotional Set	2003	31	7 x 7.5 x 4
437	Explore / Explore Logic / Duplo / Duplo, Train	10052-1	Intelligent Locomotive	2003	?	? x ? x ?
390	Holiday & Event / Christmas	10080-1	Angel polybag	2003	24	14 x 13.7 x 1.2
390	Holiday & Event / Christmas	10079-1	Snowman polybag	2003	32.432	? x ? x ?
390	Holiday & Event / Thanksgiving	10090-1	Turkey polybag	2003	48	17 x 16 x 1
166	Educational & Dacta / Technic	9700-1	Technic Control Center (Technic Control 0 Set)	1987	?	? x ? x ?
179	Racers / Radio Control	8376-1	Hot Flame	2003	1860	48 x 38 x 7
171	Creator / Basic Set	4405-1	Large Creator Bucket	2003	?	? x ? x ?
390	Holiday & Event / Halloween / Creator	7836-1	Halloween Bucket	2003	?	? x ? x ?
171	Creator / Basic Set	4400-1	Creations and Bricks	2003	1530	? x ? x ?
473	Sports / Gravity Games	5018-1	Gravity Games Promotional Set	2003	37	7 x 7.5 x 4
167	Duplo / Basic Set	2580-1	Friendly Animal Bus	2001	?	? x ? x ?
390	Holiday & Event / Christmas	K10079-1	Holiday Decoration II	2003	?	? x ? x ?
437	Explore / Explore Being Me	5450-1	Discovery Bird	2003	?	? x ? x ?
273	Bionicle / Bohrok	65109-1	Pahrak, Nuhvok, Gahlok Co-Pack	2002	?	? x ? x ?
273	Bionicle / Bohrok	65110-1	Kohrak, Lehvak, Tahnok Co-Pack	2002	?	? x ? x ?
273	Bionicle / Matoran of Metru Nui	8607-1	Nuhrii	2004	80	9.4 x 14.2 x 3.8
273	Bionicle / Matoran of Metru Nui	8608-1	Vhisola	2004	80	9.4 x 14.2 x 3.8
273	Bionicle / Matoran of Metru Nui	8609-1	Tehutti	2004	85	9.4 x 14.2 x 3.8
273	Bionicle / Matoran of Metru Nui	8610-1	Ahkmou	2004	80	9.4 x 14.2 x 3.8
273	Bionicle / Matoran of Metru Nui	8611-1	Orkahm	2004	85	9.4 x 14.2 x 3.8
273	Bionicle / Matoran of Metru Nui	8612-1	Ehrye	2004	80	9.4 x 14.2 x 3.8
124	Train / 9V / My Own Train	10205-1	Locomotive	2002	453	? x ? x ?
273	Bionicle / Turaga	1417-2	Vakama polybag	2003	30	15 x 12 x 1
473	Sports / Basketball	10121-1	NBA Basketball Teams	2003	70	19 x 14.3 x 4.7
166	Educational & Dacta / Learning	9743-1	Chromosomes - Student Set	2003	?	? x ? x ?
67	Town / World City / Fire	7043-1	Firefighter	2003	143	14 x 14 x 7
67	Town / World City / Fire	7046-1	Fire Command Craft	2003	629	28.5 x 28.5 x 7
67	Town / World City / Coast Guard	7044-1	Rescue Chopper	2003	397	28.5 x 19 x 5.9
67	Town / World City / Coast Guard	7042-1	Dune Patrol	2003	54	9.4 x 9.4 x 5.8
422	Universal Building Set / Supplemental	792-1	Storage Box - White	1972	340	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	K4479-1	TIE Bomber & TIE Fighter Kit	2003	?	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	K4480-1	Jabba's Palace Kit	2003	?	? x ? x ?
65	Star Wars / Star Wars Episode 2	K4482-1	Episode II Final Scene Kit	2003	?	? x ? x ?
67	Town / World City / Police	K7035-1	World City Police Kit	2003	?	? x ? x ?
227	Harry Potter	K4729-1	Deluxe Hogwarts Kit	2003	?	? x ? x ?
171	Creator / Basic Set / Creature	4408-1	Animals	2003	408	28.5 x 19 x 5.8
171	Creator / Basic Set / Building	4406-1	Buildings	2003	1194	39 x 29 x 10
469	Spider-Man / Spider-Man 1	K4852-1	Spider-Man Movie Kit	2003	?	? x ? x ?
482	Discovery	K7471-1	Discovery Space Kit	2003	?	? x ? x ?
67	Town / Town Jr. / Gas Station	K10041-1	Town Kit	2003	?	? x ? x ?
48	Belville / Fairy-Tale	K5850-1	Belville Kit	2003	?	? x ? x ?
48	Belville / Golden Land	K5858-1	The Golden Palace Collection	2003	?	? x ? x ?
53	Adventurers / Orient Expedition	K7417-1	Orient Expedition in Mount Everest Kit	2003	?	? x ? x ?
53	Adventurers / Orient Expedition	K7418-1	Orient Expedition in India Kit	2003	?	? x ? x ?
53	Adventurers / Orient Expedition	K7419-1	Orient Expedition in China Kit	2003	?	? x ? x ?
179	Racers / Drome Racers	K8355-1	Twin Powered Street Racer Kit	2003	?	? x ? x ?
179	Racers / Drome Racers	K8371-1	Twin Powered Street Racer Kit 2	2003	?	? x ? x ?
124	Train / 9V / World City	K4511-1	Passenger Train Kit	2003	?	? x ? x ?
124	Train / 9V / World City	K4512-1	Cargo Train Kit	2003	?	? x ? x ?
59	Mindstorms / RCX	K9916-1	Robotics Invention System Kit	2003	?	? x ? x ?
169	Sculptures	K10124-1	Ultimate Plane Kit	2003	?	? x ? x ?
273	Bionicle / Rahkshi	K8591-1	Rahkshi Kit (Panrahk and Vorahk)	2003	?	? x ? x ?
273	Bionicle / Rahkshi	K8590-1	Rahkshi Kaita Vo Kit	2003	?	? x ? x ?
124	Train / Supplemental / 9V	K5300-1	Train Accessories Kit	2003	?	? x ? x ?
273	Bionicle / Toa Nuva	K8572-1	Toa Nuva Kit	2003	?	? x ? x ?
273	Bionicle / Rahkshi	8591-2	Vorahk - With Shadow Kraata	2003	?	10.5 x 8.6 x 18.5
273	Bionicle / Rahkshi	8588-2	Kurahk - With Shadow Kraata (Promotional Set)	2003	?	10.5 x 8.6 x 18.5
273	Bionicle / Rahkshi	8587-2	Panrahk - With Shadow Kraata (Promotional Set)	2003	204	10.5 x 8.6 x 18.5
273	Bionicle / Rahkshi	8589-2	Lerahk - With Shadow Kraata (Promotional Set)	2003	?	10.5 x 8.6 x 18.5
273	Bionicle / Rahkshi	8590-2	Guurahk - With Shadow Kraata (Promotional Set)	2003	?	10.5 x 8.6 x 18.5
273	Bionicle / Rahkshi	8592-2	Turahk - With Shadow Kraata	2003	204	? x ? x ?
273	Bionicle / Rahkshi	K8588-1	Ultimate Rahkshi Kit	2003	?	? x ? x ?
59	Mindstorms / RCX	K3801-1	RIS 2.0 Builders Kit	2003	?	? x ? x ?
53	Adventurers / Orient Expedition	K7422-1	Orient Expedition World Travel Kit	2003	?	? x ? x ?
469	Spider-Man / Spider-Man 1	K1376-1	Spider-Man Adventure Kit	2003	?	? x ? x ?
482	Discovery	K7467-1	Space Exploration Kit	2003	?	? x ? x ?
390	Holiday & Event / Christmas / Creator	7224-1	2003 Christmas Promotional Set polybag	2003	30	14 x 14 x 0
179	Racers / Power Racers	8380-1	Red Maniac	2003	180	23.8 x 14.2 x 5.8
179	Racers / Power Racers	8381-1	Exo Raider	2003	190	23.8 x 14.2 x 5.8
179	Racers / Power Racers	8382-1	Hot Buster	2003	185	23.8 x 14.2 x 5.8
179	Racers / Power Racers	8383-1	Nitro Terminator	2003	214	23.8 x 14.2 x 5.8
179	Racers / Power Racers	8384-1	Jungle Crasher	2003	214	23.8 x 14.2 x 5.8
179	Racers / Power Racers	8385-1	Exo Stealth	2003	225	23.8 x 14.2 x 5.8
171	Creator / Basic Set / Traffic	4407-1	Transportation	2003	832	28.8 x 28.8 x 9.6
516	4 Juniors / Town / Police	4666-1	Speedy Police Car	2003	107	? x ? x ?
516	4 Juniors / Town / Construction	4667-1	Loadin' Digger	2003	231.8	19 x 19 x 5.8
516	4 Juniors / Town / Construction	4668-1	Outrigger Construction Crane	2003	391	28.7 x 28.7 x 5.9
516	4 Juniors / Town / Police	4669-1	Turbo-Charged Police Boat	2003	467	33.5 x 23.8 x 7
976	LEGO Brand / Legoland Parks / Holiday & Event / Christmas	LLCA02-1	Christmas Tree (Legoland California)	2003	60	12 x 18 x 2
976	LEGO Brand / Legoland Parks	LLCA03-1	Pelican Sculpture (Legoland California)	2000	70.74	19 x 19 x 2
179	Racers / Drome Racers	4297-1	Lightning Streak	2002	31	7 x 7.5 x 4.2
167	Duplo / Basic Set	1744-1	Medium Bucket	1995	?	? x ? x ?
167	Duplo / Basic Set	2362-1	Large Circus Bucket	1995	?	? x ? x ?
167	Duplo / Basic Set	2342-1	Small Animals Bucket	1995	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Creator	4024-2	Advent Calendar 2003, Creator (Day  1) - Snowman	2003	10.73	9 x 9 x 1
390	Holiday & Event / Advent Sub-Set / Creator	4024-4	Advent Calendar 2003, Creator (Day  3) - Penguin	2003	8.61	9 x 9 x 1
390	Holiday & Event / Advent Sub-Set / Creator	4024-5	Advent Calendar 2003, Creator (Day  4) - Sheep	2003	11.17	9 x 9 x 1
390	Holiday & Event / Advent Sub-Set / Creator	4024-6	Advent Calendar 2003, Creator (Day  5) - Little Boy	2003	7.69	9 x 9 x 1
390	Holiday & Event / Advent Sub-Set / Creator	4024-3	Advent Calendar 2003, Creator (Day  2) - Little Girl	2003	8.64	9 x 9 x 1
390	Holiday & Event / Advent Sub-Set / Creator	4024-7	Advent Calendar 2003, Creator (Day  6) - Stocking	2003	6.33	9 x 9 x 1
390	Holiday & Event / Advent Sub-Set / Creator	4024-8	Advent Calendar 2003, Creator (Day  7) - Spaceship	2003	9.38	9 x 9 x 1
390	Holiday & Event / Advent Sub-Set / Creator	4024-9	Advent Calendar 2003, Creator (Day  8) - Parrot	2003	7.44	9 x 9 x 1
171	Creator / Basic Set	4410-1	Build and Create	2003	850	? x ? x ?
388	Building Set with People / Airport	253-2	Helicopter and Pilot	1975	144	15 x 10 x 5
273	Bionicle / Titans	8623-1	Krekka	2004	444	23.7 x 28.5 x 6
273	Bionicle / Titans	8622-1	Nidhiki	2004	404	23.7 x 28.5 x 6
273	Bionicle / Titans	8621-1	Turaga Dume & Nivawk	2004	468	23.7 x 28.5 x 7
273	Bionicle / Vahki	8619-1	Vahki Keerakh	2004	205	10.4 x 9 x 18.7
273	Bionicle / Vahki	8618-1	Vahki Rorzakh	2004	203	10.4 x 9 x 18.7
273	Bionicle / Vahki	8617-1	Vahki Zadakh	2004	205	10.4 x 9 x 18.7
273	Bionicle / Vahki	8616-1	Vahki Vorzakh	2004	205	10.4 x 9 x 18.7
273	Bionicle / Vahki	8615-1	Vahki Bordakh	2004	203	10.4 x 9 x 18.7
273	Bionicle / Vahki	8614-1	Vahki Nuurakh	2004	202	10.4 x 9 x 18.7
273	Bionicle / Supplemental	8613-1	Kanoka	2004	20	9.4 x 7 x 4.6
273	Bionicle / Toa Metru	8606-1	Toa Nuju	2004	181	9.5 x 9.5 x 18.9
273	Bionicle / Toa Metru	8605-1	Toa Matau	2004	160	9.5 x 9.5 x 18.9
273	Bionicle / Toa Metru	8604-1	Toa Onewa	2004	173	9.5 x 9.5 x 18.9
273	Bionicle / Toa Metru	8603-1	Toa Whenua	2004	179	9.5 x 9.5 x 18.9
273	Bionicle / Toa Metru	8602-1	Toa Nokama	2004	176	9.5 x 9.5 x 18.9
273	Bionicle / Toa Metru	8601-1	Toa Vakama	2003	165	9.5 x 9.5 x 18.9
124	Train / 9V / My Own Train	4186868-1	Large Train Engine with Tender Black (Motorizable, sets 4534, 4535)	2002	430	28.9 x 28.9 x 4.8
976	LEGO Brand / Legoland Parks	LLCA04-1	Toy Soldier (Legoland California)	2003	240	20 x 7 x 20
166	Educational & Dacta / Service Packs	9974-1	Plates, Yellow	1994	?	? x ? x ?
976	LEGO Brand / Legoland Parks / Holiday & Event / Christmas	LLCA07-1	Holiday Gift Box (Red Box, Yellow Trim with Removable Top) (Legoland California)	2001	?	? x ? x ?
167	Duplo / Basic Set	1844-1	Large Bucket	1995	?	? x ? x ?
449	Island Xtreme Stunts	3388-1	Xtreme Stunts Snap Lockitt, Chupa Chups Promotional polybag	2003	7	14 x 10 x 1
179	Racers / Ferrari	8389-1	M. Schumacher & R. Barrichello	2004	58	14.5 x 14.3 x 3.5
179	Racers / Ferrari	8362-1	Ferrari F1 Racer 1:24	2004	264	28.5 x 19 x 5.8
179	Racers / Ferrari	8386-1	Ferrari F1 Racer 1:10	2004	1588	57.6 x 38.5 x 7
36	Technic / Model / Race	3057-1	Create 'n' Race - Master Builders (Masterbuilders)	2000	890	30 x 29 x 4.3
473	Sports / Hockey	3557-1	Blue Player & Goal	2004	44	9.5 x 14.3 x 3.8
473	Sports / Hockey	3558-1	Red Player & Goal	2004	50	9.5 x 14.3 x 3.8
473	Sports / Hockey	3559-1	Red & Blue Player	2004	50	14.4 x 9.5 x 3.7
53	Adventurers / Orient Expedition	3380-1	Johnny Thunder, Chupa Chups Promotional polybag	2003	7.4	14 x 10 x 1
53	Adventurers / Orient Expedition	3381-1	Lord Sam Sinister, Chupa Chups Promotional polybag	2003	7.3	14 x 10 x 1
53	Adventurers / Orient Expedition	3382-1	Jing Lee the Wanderer, Chupa Chups Promotional polybag	2003	6.9	14 x 10 x 1
67	Town / World City / Food & Drink	3383-1	Chef, Chupa Chups Promotional polybag	2003	7.72	14 x 10 x 1
124	Train / 9V / World City	3384-1	Train Worker, Chupa Chups Promotional polybag	2003	6.65	14 x 10 x 1
124	Train / 9V / World City	3385-1	Conductor Charlie, Chupa Chups Promotional polybag	2003	7.3	14 x 10 x 1
449	Island Xtreme Stunts	3386-1	Xtreme Stunts Pepper Roni, Chupa Chups Promotional polybag	2003	6.69	14 x 10 x 1
449	Island Xtreme Stunts	3387-1	Xtreme Stunts Brickster, Chupa Chups Promotional polybag	2003	6.75	14 x 10 x 1
473	Sports / Gravity Games	3389-1	Skateboarder Bill, Chupa Chups Promotional polybag	2003	9.01	14 x 10 x 1
170	Alpha Team / Mission Deep Sea	3391-1	Dash, Mission Deep Sea, Chupa Chups Promotional polybag	2003	8.39	14 x 10 x 1
473	Sports / Basketball	3390-1	Basketball Street Player, Chupa Chups Promotional polybag	2003	9.47	14 x 10 x 1
277	Legoland / Building	00-4	Weetabix Promotional Windmill	1976	?	? x ? x ?
516	4 Juniors / Pirates	7070-1	Catapult Raft	2004	76	14.4 x 14.4 x 4.8
516	4 Juniors / Pirates	7071-1	Treasure Island	2004	130	19 x 14.3 x 4.6
